mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
50.35567204157511,1.6044908005542091,4.885433117548625,0.08751303688621512,0.9,400,1,15,0.01,0.1,1.0,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.8616290480863592,0.9921491658488715,0.9730790802019069,0.9422857647123791,0.057561830491586516,48,1.0,1.0,1.0,1.0,0.0
26.429094791412354,2.1374490149131793,3.371159315109253,0.22577058528527974,1.0,400,1,20,0.2,0.0,0.9,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.9}",0.8568624702088883,0.9952334221225291,0.9901850813236119,0.9474269912183431,0.06407194282190133,45,1.0,1.0,1.0,1.0,0.0
4.819404602050781,0.10980986049514933,0.3200198809305827,0.014413933656044948,0.7,100,3,7,0.1,0.0,0.7,"{'subsample': 0.7, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.9282209449039674,0.9976167110612646,0.9841559169938306,0.9699978576530208,0.03004752983039798,13,0.9997195934104451,0.9948124780932351,0.9944623580541146,0.996331476519265,0.002400020564033245
12.280858914057413,0.4364814805579988,1.256755272547404,0.1443548255842814,0.9,300,5,20,0.3,0.3,0.7,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.8771905229216318,0.9966353567923735,0.9925687044307347,0.95546486138158,0.055373209294534605,33,1.0,1.0,1.0,1.0,0.0
10.133277654647827,0.09587765198954189,0.6576149463653564,0.036369928615576,1.0,400,3,20,0.3,0.5,0.9,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 0.9}",0.8603673068834993,0.9935511005187159,0.9812114413909142,0.9450432829310431,0.060086507007540105,47,1.0,1.0,1.0,1.0,0.0
6.154304583867391,0.022540381213599373,0.3587161699930827,0.024551451204848657,0.7,200,3,5,0.2,0.3,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.899621477639142,0.9994392261320623,0.9973359506449804,0.9654655514720615,0.04656670832350696,18,0.9997896950578339,0.9947423764458465,0.9946726482545913,0.9964015732527572,0.002395933016549887
8.405843257904053,0.09757127869183,0.5238464673360189,0.015696993510154404,0.7,200,1,7,0.05,0.3,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.9292022991728586,0.997756904528249,0.9920078519349411,0.9729890185453497,0.031050716540139214,9,0.9995793901156678,0.9950227830354014,0.9952334221225291,0.9966118650911994,0.0021001183751384045
17.866615533828735,0.20771448955065738,1.2587110201517742,0.04024034872324923,0.9,500,3,7,0.05,0.0,1.0,"{'subsample': 0.9, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 1.0}",0.8920510304219823,0.9988784522641245,0.9966348850252383,0.9625214559037817,0.04983853294509002,24,0.9998597967052226,0.9981773571678935,0.9982475816626946,0.9987615785119369,0.0007770865545807909
7.686955293019612,0.09732182599753164,0.5540055433909098,0.06321996169870606,0.8,200,3,7,0.1,0.5,0.7,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.9042478620496285,0.9985980653301556,0.9967750981491867,0.9665403418429902,0.04405372160926939,16,0.9998597967052226,0.9972660357518401,0.9966353567923735,0.9979203964164788,0.0013953241194464153
21.79915968577067,1.3094576403750886,3.6698672771453857,0.1315810607668174,0.9,300,5,15,0.05,0.1,0.9,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 15, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.8693396887705033,0.9987382587971401,0.9896242288278183,0.9525673921318205,0.05896837763112244,38,1.0,1.0,1.0,1.0,0.0
7.7018710772196455,0.7863671120222524,0.4065398375193278,0.0473777051348949,0.9,200,5,5,0.1,0.3,0.7,"{'subsample': 0.9, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.9261180428992009,0.9981774849292023,0.9913067863151991,0.9718674380478673,0.03247108449285039,10,0.9993690851735015,0.9917280056081318,0.9915883919809337,0.9942284942541889,0.0036353935358741716
