mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
6.7877278327941895,0.00903648578252265,0.35262179374694824,0.011594733153085748,0.9,300,1,5,0.1,0.5,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9476008242566971,0.9436411920920625,0.9444688644688645,0.9452369602725414,0.0017053152382129095,15,0.9637744668419514,0.9594446474241871,0.9626127436718068,0.9619439526459818,0.0018298078450628532
7.988615433375041,0.06682926946128895,0.541846752166748,0.012884500930203206,0.7,300,3,7,0.2,0.0,0.7,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.7}",0.9607127208996641,0.9573445916436163,0.9560005847098377,0.9580192990843727,0.0019819989010805656,2,0.9952173602683989,0.9946485907955762,0.9942213027038596,0.994695751255945,0.0004080038804845339
2.9063222408294678,0.03023822238763052,0.17338784535725912,0.009719377806576184,0.9,100,10,5,0.1,0.1,0.8,"{'subsample': 0.9, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.8856933235509905,0.8635235732009926,0.8575981457337389,0.8689383474952406,0.012091997068005586,34,0.896320093457944,0.8793717734312514,0.8821778584392015,0.8859565751094656,0.007417115912419325
4.432323455810547,0.5217210898258089,0.5089108943939209,0.13834673109381043,0.9,100,7,10,0.2,0.1,1.0,"{'subsample': 0.9, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.9577997671711292,0.9505351460804166,0.9461426491994177,0.9514925208169879,0.00480690646474901,13,0.9865920986592098,0.9851687325356452,0.9858166189111748,0.9858591500353432,0.0005818645047432342
7.826093355814616,0.30586533015112316,0.5496136347452799,0.11029350545036955,1.0,200,5,7,0.05,0.1,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9326852261010458,0.9184726522187823,0.9131006280122681,0.9214195021106987,0.00826244773211322,20,0.9479591836734694,0.9429652262476357,0.945129917259399,0.9453514423935013,0.002044783237336633
6.22008490562439,0.15364127612697306,0.4888447920481364,0.04954469878760374,0.7,100,5,10,0.05,0.0,1.0,"{'subsample': 0.7, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 1.0}",0.9316151705959878,0.9210142815505683,0.9076609379551412,0.9200967967005657,0.009800770350349581,21,0.9530706836616454,0.9530628480509149,0.9475957385545638,0.9512430900890414,0.002579068987217509
5.315987586975098,0.15510941995893712,0.18048882484436035,0.017298457160455954,0.7,200,1,3,0.2,0.5,0.9,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0.5, 'colsample_bytree': 0.9}",0.9269014501331755,0.9180619351014965,0.912615655749743,0.9191930136614718,0.005886735616228196,22,0.9367667675053494,0.9296168272413032,0.928283050723042,0.9315555484898983,0.003724902027384193
14.24019463857015,0.501625725045406,1.292811632156372,0.11001486361352605,0.9,300,5,10,0.2,0.1,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.96245434623813,0.9613708974731339,0.9557470425003651,0.9598574287372097,0.0029399457555793545,1,0.9991466363248471,0.9994311717861206,0.9996445076430857,0.9994074385846844,0.00020394674307924865
3.9442309538523355,0.27774528066149445,0.16155433654785156,0.024473764710000366,0.8,100,5,3,0.1,0.3,0.8,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.8016331127692524,0.7660233835751514,0.7609688581314878,0.7762084514919638,0.018095986804883956,43,0.8096651123357355,0.7708041468198374,0.7682430100103556,0.7829040897219762,0.01895176515859536
10.89457082748413,0.1815538558505484,0.9212414423624674,0.017569466320405385,0.9,300,7,10,0.05,0.0,0.7,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.9572724612232952,0.9497450837581938,0.9489840666569215,0.9520005372128035,0.003740737345890219,9,0.9810423124053917,0.97915614857555,0.9804119256805416,0.9802034622204944,0.0007840052120923436
3.5614386399586997,0.14242377891187763,0.18541034062703451,0.026675336974329663,0.9,100,5,5,0.01,0.3,1.0,"{'subsample': 0.9, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 1.0}",0.6804966686856451,0.6871566443949517,0.6624442205268462,0.6766991778691477,0.0104400407322087,46,0.691350531107739,0.6904238158087697,0.6745699002457712,0.6854480823874267,0.007701334747587975
7.782946507136027,0.6305751538751508,0.48558473587036133,0.06908846792623666,0.9,300,7,5,0.1,0.0,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.8}",0.9477392836171462,0.9389740566037735,0.9405911618378695,0.9424348340195964,0.003808468325914832,17,0.9605839416058394,0.9546549835706463,0.9580124945517943,0.95775047324276,0.002427567674382635
