mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
7.010466972986857,0.17564755685355782,0.3503905137379964,0.013753341123490956,0.9,300,1,5,0.1,0.5,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9316524908869988,0.9261744966442953,0.9250038185428441,0.9276102686913794,0.00289796388445092,14,0.9479985035540591,0.9409549630968519,0.9413624388407978,0.9434386351639029,0.003228602269521095
8.272541522979736,0.205314312569473,0.5527817408243815,0.036120387553284186,0.7,300,3,7,0.2,0.0,0.7,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.7}",0.9581244470657623,0.9591626124133864,0.9568430387230269,0.9580433660673918,0.00094869599010943,2,0.9752969467317641,0.9749234582300627,0.9766392547849502,0.9756198865822591,0.0007367528145944166
3.144007603327433,0.2139221489894369,0.17410643895467123,0.0014118390723430955,0.9,100,10,5,0.1,0.1,0.8,"{'subsample': 0.9, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.8504245591116917,0.8312033195020747,0.8363095238095238,0.83931246747443,0.00812925851573715,32,0.8621330961429611,0.8388214904679376,0.8441633122484187,0.8483726329531058,0.009971510262848085
3.8540679613749185,0.011195957059016584,0.34575549761454266,0.0139671210504081,0.9,100,7,10,0.2,0.1,1.0,"{'subsample': 0.9, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.947227191413238,0.9423019431988042,0.9402940294029403,0.9432743880049941,0.0029127788039457142,10,0.9631322813744285,0.9605321507760533,0.9630667158127534,0.962243715987745,0.0012105553315523265
5.905547062555949,0.20797339707250487,0.4035545190175374,0.01980785499766622,1.0,200,5,7,0.05,0.1,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.8880809358204237,0.8836767036450079,0.8795928105614761,0.8837834833423027,0.0034660851144301895,21,0.9064759387390189,0.9006487923082936,0.9001953888237593,0.9024400399570238,0.002859808025471666
4.609038591384888,0.08983650339956017,0.34781654675801593,0.01617689242249626,0.7,100,5,10,0.05,0.0,1.0,"{'subsample': 0.7, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 1.0}",0.8847371754274858,0.8725067815541726,0.8724424552429667,0.8765621374082083,0.005780684471066931,25,0.9046321525885559,0.8976970076766411,0.8993981083404987,0.9005757562018987,0.0029511805097180172
4.066730419794719,0.03593644501894236,0.1727480093638102,0.00768854853650891,0.7,200,1,3,0.2,0.5,0.9,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 0.5, 'colsample_bytree': 0.9}",0.8981510498276403,0.8777529524417491,0.8873061095283318,0.8877367039325738,0.008333052777815913,20,0.9106686294258929,0.890939200378519,0.8990136214185064,0.9002071504076395,0.008098599723399326
9.711936314900717,0.09264374664685171,0.8668800195058187,0.046582514493666245,0.9,300,5,10,0.2,0.1,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9588798820928519,0.9601997356440006,0.956047197640118,0.9583756051256569,0.001732361473664374,1,0.9892890518294875,0.987908449690514,0.9895084794481173,0.9889019936560395,0.0007082298725360527
2.5201474825541177,0.06163661309256569,0.12414971987406413,0.009739077643945361,0.8,100,5,3,0.1,0.3,0.8,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.7778356783046726,0.7362183515891543,0.7540751240255138,0.7560430513064468,0.01704709210928811,39,0.7826914755517093,0.7467260579064589,0.7586693726286067,0.7626956353622583,0.01495628987638347
9.79559850692749,0.1376754779331741,0.8948363463083903,0.031053409875095188,0.9,300,7,10,0.05,0.0,0.7,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.9383757721862287,0.9322829874261476,0.9295047098146461,0.9333878231423407,0.003704900661732553,13,0.9562764456981664,0.9508465726859103,0.9509174996270326,0.9526801726703699,0.002543113895153897
