mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
51.645733753840126,1.8818054902446382,4.984052101771037,0.1713877176584684,0.9,400,1,15,0.01,0.1,1.0,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.8439646712463199,0.9851394924996495,0.9646662927650028,0.9312568188369906,0.06228818641383656,49,1.0,0.9999298983526113,0.9997897097995233,0.9999065360507116,8.742554915154073e-05
26.97116533915202,0.915388988733229,3.2223191261291504,0.40964312457088975,1.0,400,1,20,0.2,0.0,0.9,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.9}",0.8505537641945885,0.9946726482545913,0.9852776219854178,0.9435013448115326,0.06583568529076562,44,1.0,1.0,1.0,1.0,0.0
4.790347655614217,0.10851905464558398,0.35602378845214844,0.04989929288766061,0.7,100,3,7,0.1,0.0,0.7,"{'subsample': 0.7, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.8987803168372354,0.9873825879714005,0.9702748177229389,0.9521459075105249,0.03837606590615524,29,0.9982474588152822,0.9857693655800911,0.9854899761671106,0.9898356001874946,0.00594917578557088
11.895153284072876,0.46124645009964066,1.2182239691416423,0.12825083450640315,0.9,300,5,20,0.3,0.3,0.7,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.8669563998317679,0.9950932286555446,0.9920078519349411,0.9513524934740846,0.059690341786808494,32,1.0,1.0,1.0,1.0,0.0
9.940385580062866,0.09279723456809658,0.6462101141611735,0.029321215265945173,1.0,400,3,20,0.3,0.5,0.9,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 0.9}",0.852937053133324,0.9925697462498247,0.9785473920358946,0.9413513971396812,0.06277992659006577,46,1.0,1.0,1.0,1.0,0.0
6.2679665088653564,0.07741254320886011,0.35638856887817383,0.0062414756197970295,0.7,200,3,5,0.2,0.3,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.8781718771905229,0.9978970979952334,0.9908861469433539,0.9556517073763701,0.054861227491940945,10,0.999509288468279,0.9839467227479846,0.9841581382307585,0.9892047164823407,0.007286943894694033
8.31845768292745,0.085472082778079,0.5210518836975098,0.014143191838224505,0.7,200,1,7,0.05,0.3,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.9014439927099397,0.9904668442450582,0.9744812114413909,0.9554640161321296,0.03875140695883509,12,0.9979670522257273,0.9859796705222573,0.9865414271694939,0.9901627166391594,0.005523261904195464
17.884567896525066,0.05900266848876984,1.2276811599731445,0.024152538845181485,0.9,500,3,7,0.05,0.0,1.0,"{'subsample': 0.9, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 1.0}",0.8760689751857563,0.9970559371933267,0.9900448681996635,0.9543899268595822,0.055455191373629475,16,0.9997195934104451,0.9924290220820189,0.992639842983317,0.9949294861585937,0.0033882106365342836
7.804156859715779,0.17876513537628752,0.5560654799143473,0.054690502280288204,0.8,200,3,7,0.1,0.5,0.7,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.8785924575914762,0.995513809056498,0.9852776219854178,0.9531279628777973,0.05286997284315513,23,0.9995793901156678,0.9887136347704171,0.9894153932426749,0.9925694727095866,0.004965032579175176
24.1971652507782,0.7827852722514596,2.664465347925822,0.1722910187039656,0.9,300,5,15,0.05,0.1,0.9,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 15, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.8596663395485771,0.9978970979952334,0.9844363432417275,0.9473332602618459,0.06223297475424338,41,1.0,1.0,1.0,1.0,0.0
